customer_id,tenure_months,monthly_charges,support_tickets,late_payments,usage_hours,contract,payment_method,region,plan,support_plan,churn,annual_value,churn_probability,risk_level,recommended_action
CUST105880,12,3784.52,1,2,45.5,One Year,UPI,North,Premium,No,1,45414.24,0.9964144577697782,High,Priority retention call + targeted offer
CUST101259,58,3833.92,3,0,38.1,Month-to-Month,Cash,North,Standard,Yes,1,46007.04,0.9963906637886734,High,Priority retention call + targeted offer
CUST103130,26,3748.92,3,2,70.8,Month-to-Month,UPI,South,Basic,Yes,1,44987.04,0.996374028400395,High,Priority retention call + targeted offer
CUST101868,3,3796.94,1,0,56.2,Month-to-Month,Net Banking,South,Basic,Yes,1,45563.28,0.9963711888749653,High,Priority retention call + targeted offer
CUST103232,49,3801.66,3,0,55.8,Month-to-Month,Credit Card,West,Basic,No,1,45619.92,0.9963636385463756,High,Priority retention call + targeted offer
CUST102161,18,3760.17,1,1,25.4,One Year,UPI,South,Basic,No,1,45122.04,0.99635445336966,High,Priority retention call + targeted offer
CUST102706,51,3843.31,2,0,58.3,Month-to-Month,Cash,North,Standard,No,1,46119.72,0.9963402688018353,High,Priority retention call + targeted offer
CUST100574,1,3692.49,3,3,37.1,Month-to-Month,Net Banking,South,Basic,Yes,1,44309.88,0.9963126446595725,High,Priority retention call + targeted offer
CUST101229,21,3786.58,1,0,53.2,Month-to-Month,Credit Card,West,Premium,No,1,45438.96,0.9963109088846825,High,Priority retention call + targeted offer
CUST102879,71,3829.63,2,1,43.3,Month-to-Month,UPI,East,Premium,No,1,45955.56,0.996305849148839,High,Priority retention call + targeted offer
CUST103070,31,3867.41,4,0,37.6,One Year,Net Banking,South,Basic,Yes,1,46408.92,0.9963021853141342,High,Priority retention call + targeted offer
CUST100190,50,3800.72,1,0,55.5,Month-to-Month,Credit Card,North,Basic,No,1,45608.64,0.9962864255041695,High,Priority retention call + targeted offer
CUST100531,12,3740.6,2,4,54.6,One Year,UPI,East,Basic,No,1,44887.2,0.9962735581308567,High,Priority retention call + targeted offer
CUST101161,36,3807.15,2,0,59.0,Month-to-Month,Credit Card,East,Basic,Yes,1,45685.8,0.9962290251185023,High,Priority retention call + targeted offer
CUST100443,36,3887.73,0,0,42.6,One Year,Credit Card,East,Standard,No,1,46652.76,0.9962001446483337,High,Priority retention call + targeted offer
CUST105559,10,3704.06,3,2,43.0,Month-to-Month,Cash,West,Premium,No,1,44448.72,0.9961891688689968,High,Priority retention call + targeted offer
CUST101269,4,3794.67,3,2,60.7,Two Year,UPI,West,Basic,No,1,45536.04,0.9961826317624326,High,Priority retention call + targeted offer
CUST102396,69,3814.68,4,3,29.1,One Year,UPI,West,Premium,No,1,45776.16,0.9961726265852958,High,Priority retention call + targeted offer
CUST104437,69,3955.55,2,0,72.0,One Year,UPI,East,Premium,No,1,47466.6,0.996155783644357,High,Priority retention call + targeted offer
CUST102028,38,3889.23,3,2,56.8,One Year,Net Banking,North,Standard,No,1,46670.76,0.9961557069576858,High,Priority retention call + targeted offer
CUST103507,59,3869.55,3,2,47.0,Two Year,UPI,West,Basic,Yes,1,46434.6,0.9961304065056973,High,Priority retention call + targeted offer
CUST100738,54,3779.37,1,1,45.8,Month-to-Month,Credit Card,South,Basic,Yes,1,45352.44,0.9961272489765275,High,Priority retention call + targeted offer
CUST101957,39,3815.31,0,0,55.1,Month-to-Month,UPI,West,Premium,No,1,45783.72,0.9961081812568022,High,Priority retention call + targeted offer
CUST102689,71,3928.86,1,0,28.6,One Year,Net Banking,East,Basic,No,1,47146.32,0.9960940685957591,High,Priority retention call + targeted offer
CUST104754,16,3753.65,1,0,28.1,Month-to-Month,Cash,West,Standard,No,1,45043.8,0.9960894688734564,High,Priority retention call + targeted offer
CUST102206,10,3715.76,5,0,56.7,Month-to-Month,UPI,North,Basic,No,1,44589.12,0.9960743932785889,High,Priority retention call + targeted offer
CUST105876,66,3735.26,2,4,22.7,Month-to-Month,UPI,East,Premium,Yes,1,44823.12,0.9960616399863259,High,Priority retention call + targeted offer
CUST100502,70,3778.82,2,1,25.6,Month-to-Month,Credit Card,South,Premium,No,1,45345.84,0.9960611824562954,High,Priority retention call + targeted offer
CUST102779,4,3621.13,3,2,19.8,Month-to-Month,Credit Card,South,Basic,No,1,43453.56,0.9960598886793964,High,Priority retention call + targeted offer
CUST102070,14,3671.33,2,1,11.6,Month-to-Month,UPI,West,Basic,Yes,1,44055.96,0.9960355094852837,High,Priority retention call + targeted offer
CUST104269,37,3791.28,2,1,60.3,Month-to-Month,Cash,West,Premium,No,1,45495.36,0.9960300173003852,High,Priority retention call + targeted offer
CUST104806,34,3818.03,1,0,35.4,Month-to-Month,Debit Card,East,Standard,Yes,1,45816.36,0.9960216246927397,High,Priority retention call + targeted offer
CUST105097,24,3779.55,3,0,47.1,Month-to-Month,UPI,South,Standard,Yes,1,45354.6,0.9960084171335123,High,Priority retention call + targeted offer
CUST102769,70,3858.72,2,0,50.7,Month-to-Month,UPI,North,Standard,Yes,1,46304.64,0.995960443460977,High,Priority retention call + targeted offer
CUST102047,39,3845.24,1,2,37.3,Two Year,Credit Card,North,Standard,No,1,46142.88,0.9959567985949049,High,Priority retention call + targeted offer
CUST101776,24,3806.9,0,1,21.9,One Year,UPI,North,Standard,Yes,1,45682.8,0.9959470939399844,High,Priority retention call + targeted offer
CUST103758,6,3682.87,5,0,17.0,Month-to-Month,Debit Card,West,Basic,Yes,1,44194.44,0.9959187843629256,High,Priority retention call + targeted offer
CUST101416,46,3771.01,1,0,38.5,Month-to-Month,Credit Card,South,Basic,Yes,1,45252.12,0.9958875175452363,High,Priority retention call + targeted offer
CUST105372,26,3771.09,2,0,63.5,Month-to-Month,Debit Card,South,Basic,No,1,45253.08,0.9958648723467196,High,Priority retention call + targeted offer
CUST100415,49,3793.24,4,0,62.1,Month-to-Month,Credit Card,South,Basic,Yes,1,45518.88,0.9958195052343052,High,Priority retention call + targeted offer
CUST105437,1,3696.9,2,2,43.8,Month-to-Month,Debit Card,South,Standard,No,1,44362.8,0.99576340726759,High,Priority retention call + targeted offer
CUST103052,55,3825.14,1,2,38.0,Month-to-Month,Net Banking,West,Standard,No,1,45901.68,0.9957515347175591,High,Priority retention call + targeted offer
CUST101611,11,3821.18,2,0,36.7,Two Year,Debit Card,North,Basic,Yes,1,45854.16,0.9957434310165019,High,Priority retention call + targeted offer
CUST102044,20,3817.83,2,1,33.5,One Year,Net Banking,South,Basic,Yes,1,45813.96,0.995724155753928,High,Priority retention call + targeted offer
CUST105207,55,3826.05,2,2,27.4,One Year,Credit Card,North,Standard,Yes,1,45912.6,0.9957220279669445,High,Priority retention call + targeted offer
CUST101395,43,3825.25,1,0,42.7,Month-to-Month,Net Banking,East,Basic,No,1,45903.0,0.9957127130100837,High,Priority retention call + targeted offer
CUST102277,4,3617.73,4,2,11.6,Month-to-Month,UPI,South,Premium,No,1,43412.76,0.9956992587425212,High,Priority retention call + targeted offer
CUST105013,68,3859.09,2,1,73.1,Month-to-Month,Debit Card,North,Premium,Yes,1,46309.08,0.9956759212105513,High,Priority retention call + targeted offer
CUST104113,71,3828.59,4,0,37.8,Month-to-Month,UPI,East,Standard,No,1,45943.08,0.9956540929240693,High,Priority retention call + targeted offer
CUST102506,34,3732.07,4,0,21.5,Month-to-Month,Credit Card,North,Standard,No,1,44784.84,0.9956412186590926,High,Priority retention call + targeted offer
CUST101236,1,3754.02,1,1,31.4,Two Year,Credit Card,South,Basic,No,1,45048.24,0.9956163367749691,High,Priority retention call + targeted offer
CUST103811,33,3777.58,0,1,35.8,Month-to-Month,Debit Card,East,Standard,No,1,45330.96,0.9955912966456022,High,Priority retention call + targeted offer
CUST104119,4,3774.56,0,3,57.2,Month-to-Month,Net Banking,East,Standard,Yes,1,45294.72,0.995577881798079,High,Priority retention call + targeted offer
CUST101945,9,3775.29,2,1,14.5,One Year,Cash,East,Standard,Yes,1,45303.48,0.9955755785573379,High,Priority retention call + targeted offer
CUST100462,54,3861.2,2,1,59.2,One Year,Credit Card,North,Premium,No,1,46334.4,0.9955523120173072,High,Priority retention call + targeted offer
CUST102686,18,3719.95,3,0,20.0,Month-to-Month,Debit Card,South,Standard,No,1,44639.4,0.9955461054706216,High,Priority retention call + targeted offer
CUST103747,71,3837.93,2,0,51.2,Month-to-Month,Credit Card,North,Standard,No,1,46055.16,0.9955250339422574,High,Priority retention call + targeted offer
CUST100721,68,3885.62,1,1,47.5,Two Year,Credit Card,West,Basic,No,1,46627.44,0.9954769303330349,High,Priority retention call + targeted offer
CUST102415,36,3754.63,1,2,37.5,Month-to-Month,Net Banking,South,Basic,Yes,1,45055.56,0.9954752427645743,High,Priority retention call + targeted offer
CUST105250,11,3800.23,1,1,40.3,Two Year,Credit Card,West,Basic,Yes,1,45602.76,0.9954512801453385,High,Priority retention call + targeted offer
CUST104814,54,3884.52,2,0,36.5,One Year,Net Banking,West,Basic,No,1,46614.24,0.9954088400060805,High,Priority retention call + targeted offer
CUST105731,9,3865.22,1,0,50.0,One Year,Net Banking,South,Premium,Yes,1,46382.64,0.9953781925696816,High,Priority retention call + targeted offer
CUST104944,3,3770.25,3,0,15.8,One Year,Debit Card,South,Standard,Yes,1,45243.0,0.9953650222885838,High,Priority retention call + targeted offer
CUST100102,58,3735.5,1,3,34.6,Month-to-Month,UPI,East,Premium,No,1,44826.0,0.9953503001799784,High,Priority retention call + targeted offer
CUST105046,56,3738.03,5,1,17.1,Month-to-Month,Cash,West,Premium,Yes,1,44856.36,0.9953203331482199,High,Priority retention call + targeted offer
CUST102000,64,3789.93,1,1,28.5,Month-to-Month,Credit Card,East,Standard,No,1,45479.16,0.9952907342211635,High,Priority retention call + targeted offer
CUST102809,14,3841.88,1,1,52.5,Two Year,Credit Card,West,Standard,No,1,46102.56,0.9952528335347001,High,Priority retention call + targeted offer
CUST102281,26,3791.17,0,3,48.0,Two Year,Cash,East,Basic,No,1,45494.04,0.9952374138781609,High,Priority retention call + targeted offer
CUST102329,11,3746.85,1,1,47.9,Month-to-Month,UPI,East,Standard,Yes,1,44962.2,0.9951931191859483,High,Priority retention call + targeted offer
CUST105987,40,3821.38,3,1,46.7,One Year,Credit Card,South,Standard,No,1,45856.56,0.9951857914335072,High,Priority retention call + targeted offer
CUST103072,18,3799.77,1,0,40.0,Month-to-Month,Net Banking,West,Standard,No,1,45597.24,0.9951845825966475,High,Priority retention call + targeted offer
CUST101383,65,3874.35,2,1,32.4,Two Year,UPI,North,Standard,No,1,46492.2,0.9951843181577559,High,Priority retention call + targeted offer
CUST102286,66,3861.71,2,0,30.6,One Year,Credit Card,South,Standard,No,1,46340.52,0.9951071770256917,High,Priority retention call + targeted offer
CUST105374,54,3890.9,1,0,39.2,Two Year,UPI,South,Standard,No,1,46690.8,0.9951069960761108,High,Priority retention call + targeted offer
CUST100311,49,3733.63,2,1,33.7,Month-to-Month,Debit Card,West,Basic,No,1,44803.56,0.9950919933821734,High,Priority retention call + targeted offer
CUST105806,31,3808.89,3,2,43.8,One Year,Net Banking,North,Basic,Yes,1,45706.68,0.9950793457210912,High,Priority retention call + targeted offer
CUST100748,23,3817.7,3,0,65.2,Month-to-Month,Net Banking,West,Premium,No,1,45812.4,0.995053526794848,High,Priority retention call + targeted offer
CUST102609,60,3862.59,3,0,52.1,One Year,Debit Card,West,Basic,No,1,46351.08,0.9950275691093947,High,Priority retention call + targeted offer
CUST105983,60,3827.19,1,1,26.7,One Year,Debit Card,North,Premium,No,1,45926.28,0.994961170349724,High,Priority retention call + targeted offer
CUST102935,17,3706.82,2,4,38.0,One Year,UPI,West,Premium,No,1,44481.84,0.9949391967554665,High,Priority retention call + targeted offer
CUST102736,42,3775.17,0,2,20.7,One Year,UPI,North,Standard,No,1,45302.04,0.9949349591598786,High,Priority retention call + targeted offer
CUST105356,51,3715.81,3,2,37.8,Month-to-Month,Debit Card,South,Basic,Yes,1,44589.72,0.9949277287129107,High,Priority retention call + targeted offer
CUST102379,48,3741.12,2,2,41.2,Month-to-Month,Credit Card,West,Standard,No,1,44893.44,0.9948552831870295,High,Priority retention call + targeted offer
CUST105852,19,3667.61,4,1,24.9,Month-to-Month,Credit Card,East,Basic,Yes,1,44011.32,0.9948384669044625,High,Priority retention call + targeted offer
CUST101670,55,3813.14,1,1,64.3,Month-to-Month,Credit Card,North,Standard,Yes,1,45757.68,0.9948331444153325,High,Priority retention call + targeted offer
CUST105596,39,3811.77,0,0,34.7,Month-to-Month,Net Banking,North,Standard,No,1,45741.24,0.994828411385938,High,Priority retention call + targeted offer
CUST104973,56,3832.38,2,0,47.5,Month-to-Month,Net Banking,North,Premium,No,1,45988.56,0.9947966674631974,High,Priority retention call + targeted offer
CUST101549,1,3674.16,1,2,9.3,One Year,Debit Card,West,Basic,No,1,44089.92,0.9947915190339516,High,Priority retention call + targeted offer
CUST101930,7,3759.21,0,0,48.9,Month-to-Month,Credit Card,East,Standard,Yes,1,45110.52,0.9947734979363793,High,Priority retention call + targeted offer
CUST102979,35,3831.79,2,0,24.0,Two Year,UPI,East,Premium,No,1,45981.48,0.9947605387206994,High,Priority retention call + targeted offer
CUST105205,33,3699.73,2,1,35.9,Month-to-Month,UPI,East,Basic,No,1,44396.76,0.9947469788499781,High,Priority retention call + targeted offer
CUST101178,19,3814.37,1,1,23.4,Two Year,Net Banking,South,Basic,Yes,1,45772.44,0.9947197062736294,High,Priority retention call + targeted offer
CUST104176,22,3817.41,2,1,27.8,Two Year,Net Banking,West,Basic,No,1,45808.92,0.9946939003016605,High,Priority retention call + targeted offer
CUST102366,25,3637.06,3,2,6.2,Month-to-Month,Credit Card,North,Premium,Yes,1,43644.72,0.9946897156720833,High,Priority retention call + targeted offer
CUST102853,7,3789.59,1,1,15.0,One Year,Net Banking,North,Standard,Yes,1,45475.08,0.9946857280509311,High,Priority retention call + targeted offer
CUST101165,8,3679.91,3,2,54.7,Month-to-Month,UPI,North,Standard,No,1,44158.92,0.9946102703124481,High,Priority retention call + targeted offer
CUST103092,52,3748.5,2,1,28.2,Month-to-Month,Debit Card,East,Premium,No,1,44982.0,0.9944991615120427,High,Priority retention call + targeted offer
CUST104052,56,3643.87,4,3,24.0,Month-to-Month,UPI,North,Basic,No,1,43726.44,0.9944724360695012,High,Priority retention call + targeted offer
CUST101167,29,3821.43,3,1,44.9,One Year,Debit Card,West,Standard,Yes,1,45857.16,0.9944657298608338,High,Priority retention call + targeted offer
CUST100166,24,3850.45,1,0,37.9,One Year,Net Banking,South,Standard,No,1,46205.4,0.9943830950891785,High,Priority retention call + targeted offer
CUST100372,30,3767.55,0,1,40.4,One Year,Credit Card,West,Basic,No,1,45210.6,0.9943506884514409,High,Priority retention call + targeted offer
CUST101163,39,3805.38,3,0,57.4,Month-to-Month,Net Banking,West,Basic,Yes,1,45664.56,0.9943411922136991,High,Priority retention call + targeted offer
CUST100917,57,3850.22,6,2,48.8,Two Year,Debit Card,West,Standard,No,1,46202.64,0.9943405550049358,High,Priority retention call + targeted offer
CUST100475,57,3742.78,5,2,46.0,Month-to-Month,Credit Card,East,Standard,No,1,44913.36,0.9942614329650379,High,Priority retention call + targeted offer
CUST101279,63,3809.26,3,1,49.7,Month-to-Month,Net Banking,North,Premium,No,1,45711.12,0.9942287145412375,High,Priority retention call + targeted offer
CUST101719,38,3669.52,2,3,46.4,Month-to-Month,UPI,East,Basic,No,1,44034.24,0.9941746274344025,High,Priority retention call + targeted offer
CUST105970,54,3821.64,0,2,32.7,Two Year,UPI,West,Premium,No,1,45859.68,0.9941417897966935,High,Priority retention call + targeted offer
CUST104493,19,3741.85,4,0,18.5,Month-to-Month,Net Banking,East,Standard,No,1,44902.2,0.9941345635186833,High,Priority retention call + targeted offer
CUST104463,48,3829.66,1,1,52.2,One Year,UPI,North,Standard,No,1,45955.92,0.9941339664405461,High,Priority retention call + targeted offer
CUST104823,71,3777.85,3,1,40.0,Month-to-Month,Credit Card,South,Standard,Yes,1,45334.2,0.9940916625554673,High,Priority retention call + targeted offer
CUST105183,65,3796.26,5,3,49.5,Two Year,UPI,North,Basic,Yes,1,45555.12,0.9940862339787242,High,Priority retention call + targeted offer
CUST100577,38,3761.78,3,1,52.0,Month-to-Month,Debit Card,East,Standard,No,1,45141.36,0.9940706884617667,High,Priority retention call + targeted offer
CUST100232,2,3574.48,3,2,20.8,Month-to-Month,UPI,North,Basic,No,1,42893.76,0.9940359938041883,High,Priority retention call + targeted offer
CUST102476,38,3756.05,1,1,70.7,Month-to-Month,Debit Card,South,Basic,Yes,1,45072.6,0.9940248743100908,High,Priority retention call + targeted offer
CUST105734,47,3769.69,1,3,27.4,One Year,UPI,West,Standard,Yes,1,45236.28,0.993977897165539,High,Priority retention call + targeted offer
CUST101119,36,3639.01,2,2,16.1,Month-to-Month,Cash,South,Basic,Yes,1,43668.12,0.9939580444101389,High,Priority retention call + targeted offer
CUST102158,59,3727.78,2,1,50.3,Month-to-Month,UPI,North,Basic,No,1,44733.36,0.9939488884248285,High,Priority retention call + targeted offer
CUST102593,7,3700.72,2,2,48.6,Month-to-Month,Net Banking,South,Premium,No,1,44408.64,0.9939417601665711,High,Priority retention call + targeted offer
CUST102357,16,3728.34,1,0,63.7,Month-to-Month,UPI,North,Premium,No,1,44740.08,0.9938302534086073,High,Priority retention call + targeted offer
CUST104636,60,3809.83,1,0,34.0,One Year,Credit Card,West,Basic,No,1,45717.96,0.9937963626557355,High,Priority retention call + targeted offer
